pos,SRR,low_mean,mean,high_mean,2,max,min,3,1,num_reads,avg_phred_score
17,SRR23143801,32.1229,32.5112,32.8994,Max,32.7053,32.3171,Min,Mean,0,30.3229
18,SRR23143801,32.0308,32.4275,32.8243,Max,32.6259,32.2292,Min,Mean,0,30.3229
19,SRR23143801,32.1313,32.4915,32.8516,Max,32.6715,32.3114,Min,Mean,0,30.3229
20,SRR23143801,31.9952,32.4027,32.8101,Max,32.6064,32.199,Min,Mean,0,30.3229
21,SRR23143801,32.0519,32.4532,32.8544,Max,32.6538,32.2526,Min,Mean,0,30.3229
22,SRR23143801,32.0187,32.3887,32.7587,Max,32.5737,32.2037,Min,Mean,0,30.3229
23,SRR23143801,32.0219,32.4157,32.8095,Max,32.6126,32.2188,Min,Mean,0,30.3229
24,SRR23143801,31.8875,32.3268,32.766,Max,32.5464,32.1072,Min,Mean,0,30.3229
25,SRR23143801,32.2041,32.4227,32.6412,Max,32.5319,32.3134,Min,Mean,0,30.3229
26,SRR23143801,32.0507,32.3137,32.5766,Max,32.4451,32.1822,Min,Mean,0,30.3229
27,SRR23143801,32.1141,32.3516,32.5891,Max,32.4704,32.2328,Min,Mean,0,30.3229
28,SRR23143801,32.0383,32.2695,32.5007,Max,32.3851,32.1539,Min,Mean,0,30.3229
29,SRR23143801,32.0346,32.292,32.5494,Max,32.4207,32.1633,Min,Mean,0,30.3229
30,SRR23143801,31.9739,32.2355,32.4972,Max,32.3664,32.1047,Min,Mean,0,30.3229
31,SRR23143801,32.0192,32.2596,32.4999,Max,32.3798,32.1394,Min,Mean,0,30.3229
32,SRR23143801,31.8819,32.1987,32.5155,Max,32.3571,32.0403,Min,Mean,0,30.3229
33,SRR23143801,32.0427,32.2767,32.5107,Max,32.3937,32.1597,Min,Mean,0,30.3229
34,SRR23143801,31.8711,32.1836,32.4961,Max,32.3399,32.0273,Min,Mean,0,30.3229
35,SRR23143801,31.9493,32.1869,32.4245,Max,32.3057,32.0681,Min,Mean,0,30.3229
36,SRR23143801,31.8226,32.1351,32.4475,Max,32.2913,31.9788,Min,Mean,0,30.3229
37,SRR23143801,31.942,32.1672,32.3924,Max,32.2798,32.0546,Min,Mean,0,30.3229
38,SRR23143801,31.7996,32.1072,32.4147,Max,32.2609,31.9534,Min,Mean,0,30.3229
39,SRR23143801,31.8493,32.0986,32.348,Max,32.2233,31.974,Min,Mean,0,30.3229
40,SRR23143801,31.6825,31.9871,32.2917,Max,32.1394,31.8348,Min,Mean,0,30.3229
41,SRR23143801,31.7126,31.9617,32.2108,Max,32.0862,31.8371,Min,Mean,0,30.3229
42,SRR23143801,31.6665,31.9451,32.2237,Max,32.0844,31.8058,Min,Mean,0,30.3229
43,SRR23143801,31.7057,31.9785,32.2514,Max,32.115,31.8421,Min,Mean,0,30.3229
44,SRR23143801,31.6549,31.9261,32.1973,Max,32.0617,31.7905,Min,Mean,0,30.3229
45,SRR23143801,31.695,31.7923,31.8896,Max,31.8409,31.7436,Min,Mean,0,30.3229
46,SRR23143801,31.6667,31.8404,32.014,Max,31.9272,31.7535,Min,Mean,0,30.3229
47,SRR23143801,31.5491,31.7045,31.86,Max,31.7823,31.6268,Min,Mean,0,30.3229
48,SRR23143801,31.5108,31.7633,32.0158,Max,31.8895,31.637,Min,Mean,0,30.3229
49,SRR23143801,31.5123,31.6847,31.8571,Max,31.7709,31.5985,Min,Mean,0,30.3229
50,SRR23143801,31.329,31.7284,32.1278,Max,31.9281,31.5287,Min,Mean,0,30.3229
51,SRR23143801,31.3495,31.6104,31.8714,Max,31.7409,31.48,Min,Mean,0,30.3229
52,SRR23143801,31.3616,31.7051,32.0487,Max,31.8769,31.5333,Min,Mean,0,30.3229
53,SRR23143801,31.253,31.5193,31.7857,Max,31.6525,31.3861,Min,Mean,0,30.3229
54,SRR23143801,31.3244,31.6755,32.0267,Max,31.8511,31.5,Min,Mean,0,30.3229
55,SRR23143801,31.2471,31.4759,31.7047,Max,31.5903,31.3615,Min,Mean,0,30.3229
56,SRR23143801,31.3014,31.6407,31.98,Max,31.8104,31.471,Min,Mean,0,30.3229
57,SRR23143801,31.2032,31.4297,31.6563,Max,31.543,31.3165,Min,Mean,0,30.3229
58,SRR23143801,31.2803,31.581,31.8818,Max,31.7314,31.4306,Min,Mean,1,30.3229
59,SRR23143801,31.1138,31.3372,31.5605,Max,31.4488,31.2255,Min,Mean,-1,30.3229
60,SRR23143801,31.1422,31.5145,31.8868,Max,31.7006,31.3283,Min,Mean,0,30.3229
61,SRR23143801,30.9815,31.2537,31.5259,Max,31.3898,31.1176,Min,Mean,0,30.3229
62,SRR23143801,31.0664,31.4303,31.7942,Max,31.6122,31.2483,Min,Mean,0,30.3229
63,SRR23143801,30.9472,31.1979,31.4485,Max,31.3232,31.0725,Min,Mean,0,30.3229
64,SRR23143801,30.9985,31.4159,31.8333,Max,31.6246,31.2072,Min,Mean,4,30.3229
65,SRR23143801,30.8725,31.1278,31.383,Max,31.2554,31.0001,Min,Mean,-4,30.3229
66,SRR23143801,30.9096,31.3176,31.7256,Max,31.5216,31.1136,Min,Mean,2,30.3229
67,SRR23143801,30.7362,31.0004,31.2647,Max,31.1326,30.8683,Min,Mean,-2,30.3229
68,SRR23143801,30.7559,31.1842,31.6125,Max,31.3984,30.9701,Min,Mean,2,30.3229
69,SRR23143801,30.5644,30.8325,31.1007,Max,30.9666,30.6985,Min,Mean,-1,30.3229
70,SRR23143801,30.7056,31.0983,31.491,Max,31.2947,30.902,Min,Mean,0,30.3229
71,SRR23143801,30.6296,30.7739,30.9182,Max,30.846,30.7018,Min,Mean,-1,30.3229
72,SRR23143801,30.8235,31.0109,31.1983,Max,31.1046,30.9172,Min,Mean,0,30.3229
73,SRR23143801,30.6086,30.6135,30.6183,Max,30.6159,30.6111,Min,Mean,0,30.3229
74,SRR23143801,30.6516,30.7707,30.8898,Max,30.8303,30.7112,Min,Mean,0,30.3229
75,SRR23143801,29.8724,30.3291,30.7859,Max,30.5575,30.1008,Min,Mean,0,30.3229
76,SRR23143801,29.7331,30.4715,31.2098,Max,30.8406,30.1023,Min,Mean,0,30.3229
77,SRR23143801,28.8098,29.9415,31.0731,Max,30.5073,29.3757,Min,Mean,0,30.3229
78,SRR23143801,29.1014,30.2132,31.325,Max,30.7691,29.6573,Min,Mean,0,30.3229
79,SRR23143801,28.7077,29.8143,30.9208,Max,30.3675,29.261,Min,Mean,0,30.3229
80,SRR23143801,28.4291,29.9467,31.4644,Max,30.7056,29.1879,Min,Mean,0,30.3229
81,SRR23143801,27.8695,29.5472,31.225,Max,30.3861,28.7083,Min,Mean,0,30.3229
82,SRR23143801,28.1807,29.8514,31.522,Max,30.6867,29.0161,Min,Mean,0,30.3229
83,SRR23143801,27.4307,29.3574,31.284,Max,30.3207,28.394,Min,Mean,0,30.3229
84,SRR23143801,27.3396,29.5613,31.783,Max,30.6721,28.4504,Min,Mean,0,30.3229
85,SRR23143801,27.0673,29.1917,31.3161,Max,30.2539,28.1295,Min,Mean,1,30.3229
86,SRR23143801,26.9879,29.4203,31.8527,Max,30.6365,28.2041,Min,Mean,-1,30.3229
87,SRR23143801,26.3833,28.9325,31.4818,Max,30.2072,27.6579,Min,Mean,0,30.3229
88,SRR23143801,26.3546,29.1837,32.0128,Max,30.5983,27.7692,Min,Mean,0,30.3229
89,SRR23143801,26.2671,28.8258,31.3846,Max,30.1052,27.5465,Min,Mean,2,30.3229
90,SRR23143801,26.3353,29.1146,31.8939,Max,30.5042,27.7249,Min,Mean,-2,30.3229
91,SRR23143801,25.7748,28.6322,31.4896,Max,30.0609,27.2035,Min,Mean,0,30.3229
92,SRR23143801,25.849,28.8738,31.8986,Max,30.3862,27.3614,Min,Mean,0,30.3229
93,SRR23143801,25.4626,28.525,31.5875,Max,30.0562,26.9938,Min,Mean,0,30.3229
94,SRR23143801,25.3256,28.6758,32.0261,Max,30.3509,27.0007,Min,Mean,0,30.3229
95,SRR23143801,25.2965,28.3945,31.4924,Max,29.9434,26.8455,Min,Mean,0,30.3229
96,SRR23143801,25.3783,28.6054,31.8325,Max,30.219,26.9919,Min,Mean,0,30.3229
97,SRR23143801,25.0273,28.2845,31.5416,Max,29.913,26.6559,Min,Mean,0,30.3229
98,SRR23143801,24.9552,28.4644,31.9736,Max,30.219,26.7098,Min,Mean,0,30.3229
99,SRR23143801,25.0984,28.2573,31.4162,Max,29.8368,26.6779,Min,Mean,0,30.3229
100,SRR23143801,25.3954,28.5382,31.6809,Max,30.1095,26.9668,Min,Mean,1,30.3229
101,SRR23143801,25.1898,28.206,31.2221,Max,29.714,26.6979,Min,Mean,-1,30.3229
102,SRR23143801,24.9247,28.3088,31.693,Max,30.0009,26.6168,Min,Mean,1,30.3229
103,SRR23143801,24.7045,27.9743,31.2441,Max,29.6092,26.3394,Min,Mean,-1,30.3229
104,SRR23143801,24.5941,28.1078,31.6216,Max,29.8647,26.3509,Min,Mean,0,30.3229
105,SRR23143801,24.5959,27.806,31.0162,Max,29.4111,26.201,Min,Mean,0,30.3229
106,SRR23143801,25.0572,27.9614,30.8656,Max,29.4135,26.5093,Min,Mean,0,30.3229
107,SRR23143801,25.4186,27.7321,30.0457,Max,28.8889,26.5753,Min,Mean,1,30.3229
108,SRR23143801,25.56,27.9473,30.3346,Max,29.141,26.7537,Min,Mean,-1,30.3229
109,SRR23143801,25.6068,27.9689,30.3309,Max,29.1499,26.7878,Min,Mean,1,30.3229
110,SRR23143801,25.8133,28.2362,30.6591,Max,29.4477,27.0248,Min,Mean,0,30.3229
111,SRR23143801,25.9675,28.1807,30.394,Max,29.2874,27.0741,Min,Mean,-1,30.3229
112,SRR23143801,26.0504,28.4139,30.7774,Max,29.5957,27.2321,Min,Mean,1,30.3229
113,SRR23143801,26.1055,28.2938,30.4821,Max,29.388,27.1997,Min,Mean,-1,30.3229
114,SRR23143801,26.0679,28.4411,30.8143,Max,29.6277,27.2545,Min,Mean,3,30.3229
115,SRR23143801,25.9203,28.3418,30.7633,Max,29.5526,27.1311,Min,Mean,-2,30.3229
116,SRR23143801,25.8212,28.4131,31.0051,Max,29.7091,27.1172,Min,Mean,-1,30.3229
117,SRR23143801,25.8885,28.3159,30.7434,Max,29.5296,27.1022,Min,Mean,1,30.3229
118,SRR23143801,25.9117,28.3751,30.8384,Max,29.6067,27.1434,Min,Mean,-1,30.3229
119,SRR23143801,25.9406,28.3057,30.6709,Max,29.4883,27.1231,Min,Mean,1,30.3229
120,SRR23143801,26.0636,28.4548,30.846,Max,29.6504,27.2592,Min,Mean,3,30.3229
121,SRR23143801,26.281,28.481,30.6809,Max,29.5809,27.381,Min,Mean,-3,30.3229
122,SRR23143801,26.4213,28.5792,30.737,Max,29.6581,27.5002,Min,Mean,2,30.3229
123,SRR23143801,26.5772,28.5573,30.5374,Max,29.5473,27.5672,Min,Mean,-3,30.3229
124,SRR23143801,26.5396,28.6388,30.7381,Max,29.6884,27.5892,Min,Mean,0,30.3229
125,SRR23143801,26.568,28.6176,30.6672,Max,29.6424,27.5928,Min,Mean,0,30.3229
126,SRR23143801,26.5731,28.6851,30.7972,Max,29.7412,27.6291,Min,Mean,5,30.3229
127,SRR23143801,26.5099,28.6531,30.7964,Max,29.7247,27.5815,Min,Mean,-5,30.3229
128,SRR23143801,26.6191,28.6629,30.7066,Max,29.6847,27.641,Min,Mean,0,30.3229
129,SRR23143801,26.5328,28.6432,30.7536,Max,29.6984,27.588,Min,Mean,0,30.3229
130,SRR23143801,26.5823,28.6389,30.6955,Max,29.6672,27.6106,Min,Mean,3,30.3229
131,SRR23143801,26.5567,28.6345,30.7124,Max,29.6734,27.5956,Min,Mean,-3,30.3229
132,SRR23143801,26.7479,28.7232,30.6985,Max,29.7109,27.7355,Min,Mean,0,30.3229
133,SRR23143801,26.8316,28.7746,30.7177,Max,29.7461,27.8031,Min,Mean,0,30.3229
134,SRR23143801,26.9389,28.8706,30.8024,Max,29.8365,27.9048,Min,Mean,1,30.3229
135,SRR23143801,26.9375,28.8889,30.8403,Max,29.8646,27.9132,Min,Mean,2,30.3229
136,SRR23143801,26.9555,28.8807,30.8059,Max,29.8433,27.9181,Min,Mean,-3,30.3229
137,SRR23143801,26.9266,28.9337,30.9409,Max,29.9373,27.9302,Min,Mean,0,30.3229
138,SRR23143801,26.8881,28.8868,30.8855,Max,29.8861,27.8874,Min,Mean,1,30.3229
139,SRR23143801,26.8311,28.8975,30.9638,Max,29.9306,27.8643,Min,Mean,-1,30.3229
140,SRR23143801,26.9262,28.8953,30.8643,Max,29.8798,27.9107,Min,Mean,0,30.3229
141,SRR23143801,26.8849,28.886,30.8871,Max,29.8866,27.8854,Min,Mean,1,30.3229
142,SRR23143801,27.12,28.9329,30.7459,Max,29.8394,28.0265,Min,Mean,-1,30.3229
143,SRR23143801,27.1465,28.9724,30.7983,Max,29.8853,28.0595,Min,Mean,12439,30.3229
144,SRR23143801,27.3919,28.9474,30.5028,Max,29.7251,28.1696,Min,Mean,-12439,30.3229
145,SRR23143801,27.2547,29.0524,30.8502,Max,29.9513,28.1536,Min,Mean,0,30.3229
146,SRR23143801,27.208,29.0936,30.9792,Max,30.0364,28.1508,Min,Mean,0,30.3229
147,SRR23143801,27.1571,29.1032,31.0494,Max,30.0763,28.1301,Min,Mean,0,30.3229
148,SRR23143801,27.0707,29.0592,31.0478,Max,30.0535,28.065,Min,Mean,2,30.3229
149,SRR23143801,26.9473,29.0685,31.1897,Max,30.1291,28.0079,Min,Mean,-1,30.3229
150,SRR23143801,26.4282,28.321,30.2139,Max,29.2675,27.3746,Min,Mean,425611,30.3229
0,SRR23143779,32.3813,32.4848,32.5883,Max,32.5366,32.433,Min,Mean,-1,30.13995
1,SRR23143779,32.2985,32.6709,33.0432,Max,32.857,32.4847,Min,Mean,6,30.13995
2,SRR23143779,32.2969,32.6324,32.968,Max,32.8002,32.4647,Min,Mean,-6,30.13995
3,SRR23143779,32.4834,32.6855,32.8875,Max,32.7865,32.5844,Min,Mean,0,30.13995
4,SRR23143779,31.7206,31.9046,32.0886,Max,31.9966,31.8126,Min,Mean,0,30.13995
5,SRR23143779,32.4333,32.891,33.3486,Max,33.1198,32.6622,Min,Mean,0,30.13995
6,SRR23143779,32.3419,32.841,33.3401,Max,33.0906,32.5914,Min,Mean,0,30.13995
7,SRR23143779,32.2623,32.7834,33.3046,Max,33.044,32.5229,Min,Mean,0,30.13995
8,SRR23143779,32.5043,32.9105,33.3168,Max,33.1136,32.7074,Min,Mean,0,30.13995
9,SRR23143779,32.3971,32.9002,33.4033,Max,33.1518,32.6487,Min,Mean,0,30.13995
10,SRR23143779,32.4803,32.9731,33.4659,Max,33.2195,32.7267,Min,Mean,0,30.13995
11,SRR23143779,32.335,32.9241,33.5132,Max,33.2187,32.6295,Min,Mean,0,30.13995
12,SRR23143779,32.4068,32.9606,33.5144,Max,33.2375,32.6837,Min,Mean,0,30.13995
13,SRR23143779,32.3647,32.9183,33.472,Max,33.1952,32.6415,Min,Mean,0,30.13995
14,SRR23143779,32.3343,32.8946,33.4549,Max,33.1747,32.6145,Min,Mean,0,30.13995
15,SRR23143779,32.3336,32.8601,33.3865,Max,33.1233,32.5969,Min,Mean,0,30.13995
16,SRR23143779,32.2657,32.8744,33.483,Max,33.1787,32.5701,Min,Mean,0,30.13995
17,SRR23143779,32.2134,32.8531,33.4928,Max,33.173,32.5332,Min,Mean,0,30.13995
18,SRR23143779,32.1278,32.7709,33.4141,Max,33.0925,32.4494,Min,Mean,7943,30.13995
19,SRR23143779,31.822,32.6775,33.533,Max,33.1053,32.2497,Min,Mean,-7943,30.13995
20,SRR23143779,32.2196,32.8152,33.4108,Max,33.113,32.5174,Min,Mean,0,30.13995
21,SRR23143779,32.081,32.7515,33.422,Max,33.0867,32.4163,Min,Mean,0,30.13995
22,SRR23143779,31.9773,32.6682,33.359,Max,33.0136,32.3227,Min,Mean,0,30.13995
23,SRR23143779,31.9667,32.6141,33.2615,Max,32.9378,32.2904,Min,Mean,0,30.13995
24,SRR23143779,31.8116,32.5495,33.2875,Max,32.9185,32.1806,Min,Mean,0,30.13995
25,SRR23143779,31.8695,32.5101,33.1508,Max,32.8304,32.1898,Min,Mean,0,30.13995
26,SRR23143779,31.7534,32.4598,33.1663,Max,32.813,32.1066,Min,Mean,0,30.13995
27,SRR23143779,31.5376,32.3299,33.1223,Max,32.7261,31.9337,Min,Mean,0,30.13995
28,SRR23143779,31.5694,32.3346,33.0997,Max,32.7171,31.952,Min,Mean,0,30.13995
29,SRR23143779,31.3674,32.1193,32.8713,Max,32.4953,31.7433,Min,Mean,0,30.13995
30,SRR23143779,31.481,32.0041,32.5272,Max,32.2657,31.7425,Min,Mean,0,30.13995
31,SRR23143779,31.3063,32.0324,32.7586,Max,32.3955,31.6693,Min,Mean,0,30.13995
32,SRR23143779,30.9157,31.7532,32.5908,Max,32.172,31.3344,Min,Mean,0,30.13995
33,SRR23143779,30.9795,31.7864,32.5932,Max,32.1898,31.383,Min,Mean,0,30.13995
34,SRR23143779,31.0345,31.6862,32.3379,Max,32.0121,31.3604,Min,Mean,0,30.13995
35,SRR23143779,30.7253,31.5756,32.426,Max,32.0008,31.1504,Min,Mean,0,30.13995
36,SRR23143779,31.447,31.6148,31.7826,Max,31.6987,31.5309,Min,Mean,0,30.13995
37,SRR23143779,30.023,31.4218,32.8207,Max,32.1212,30.7224,Min,Mean,0,30.13995
38,SRR23143779,31.1711,31.6816,32.1922,Max,31.9369,31.4264,Min,Mean,0,30.13995
39,SRR23143779,30.3032,31.4015,32.4998,Max,31.9506,30.8523,Min,Mean,0,30.13995
40,SRR23143779,30.3911,31.2624,32.1337,Max,31.6981,30.8268,Min,Mean,6215,30.13995
41,SRR23143779,30.8074,31.1788,31.5502,Max,31.3645,30.9931,Min,Mean,-6215,30.13995
42,SRR23143779,30.8707,31.4096,31.9484,Max,31.679,31.1401,Min,Mean,0,30.13995
43,SRR23143779,31.0178,31.255,31.4923,Max,31.3737,31.1364,Min,Mean,0,30.13995
44,SRR23143779,30.4304,31.1166,31.8028,Max,31.4597,30.7735,Min,Mean,0,30.13995
45,SRR23143779,30.5724,30.9287,31.2851,Max,31.1069,30.7506,Min,Mean,0,30.13995
46,SRR23143779,30.6589,30.7517,30.8445,Max,30.7981,30.7053,Min,Mean,0,30.13995
47,SRR23143779,30.4546,30.8715,31.2885,Max,31.08,30.6631,Min,Mean,0,30.13995
48,SRR23143779,30.1225,30.7688,31.4151,Max,31.092,30.4456,Min,Mean,0,30.13995
49,SRR23143779,30.0388,30.701,31.3631,Max,31.032,30.3699,Min,Mean,0,30.13995
50,SRR23143779,30.261,30.733,31.205,Max,30.969,30.497,Min,Mean,0,30.13995
51,SRR23143779,30.2426,30.8112,31.3798,Max,31.0955,30.5269,Min,Mean,0,30.13995
52,SRR23143779,30.4035,30.984,31.5645,Max,31.2743,30.6937,Min,Mean,0,30.13995
53,SRR23143779,29.9938,30.8136,31.6334,Max,31.2235,30.4037,Min,Mean,0,30.13995
54,SRR23143779,29.9663,30.7487,31.5311,Max,31.1399,30.3575,Min,Mean,0,30.13995
55,SRR23143779,30.197,30.571,30.945,Max,30.758,30.384,Min,Mean,0,30.13995
56,SRR23143779,29.7329,30.7408,31.7487,Max,31.2447,30.2368,Min,Mean,0,30.13995
57,SRR23143779,29.7929,30.6329,31.4729,Max,31.0529,30.2129,Min,Mean,0,30.13995
58,SRR23143779,29.6715,30.6162,31.5609,Max,31.0886,30.1439,Min,Mean,3221,30.13995
59,SRR23143779,29.7069,30.7407,31.7746,Max,31.2577,30.2238,Min,Mean,-3221,30.13995
60,SRR23143779,30.3148,30.8314,31.3481,Max,31.0897,30.5731,Min,Mean,0,30.13995
61,SRR23143779,29.7841,30.5842,31.3843,Max,30.9842,30.1842,Min,Mean,7,30.13995
62,SRR23143779,29.6781,30.585,31.4918,Max,31.0384,30.1315,Min,Mean,-7,30.13995
63,SRR23143779,29.8654,30.5792,31.293,Max,30.9361,30.2223,Min,Mean,3197,30.13995
64,SRR23143779,30.0562,30.5629,31.0696,Max,30.8163,30.3095,Min,Mean,-3197,30.13995
65,SRR23143779,30.1415,30.457,30.7724,Max,30.6147,30.2992,Min,Mean,0,30.13995
66,SRR23143779,30.0112,30.4414,30.8717,Max,30.6566,30.2263,Min,Mean,0,30.13995
67,SRR23143779,29.7018,30.5327,31.3637,Max,30.9482,30.1173,Min,Mean,0,30.13995
68,SRR23143779,29.6945,30.4805,31.2666,Max,30.8736,30.0875,Min,Mean,0,30.13995
69,SRR23143779,29.9005,30.5322,31.164,Max,30.8481,30.2164,Min,Mean,0,30.13995
70,SRR23143779,29.9396,30.3957,30.8517,Max,30.6237,30.1676,Min,Mean,0,30.13995
71,SRR23143779,29.6811,30.3087,30.9363,Max,30.6225,29.9949,Min,Mean,1,30.13995
72,SRR23143779,29.8696,30.2802,30.6909,Max,30.4856,30.0749,Min,Mean,-1,30.13995
73,SRR23143779,29.9769,30.0084,30.0399,Max,30.0242,29.9926,Min,Mean,0,30.13995
74,SRR23143779,29.9312,30.0323,30.1334,Max,30.0829,29.9818,Min,Mean,0,30.13995
75,SRR23143779,29.5892,29.9052,30.2212,Max,30.0632,29.7472,Min,Mean,0,30.13995
76,SRR23143779,28.3133,29.3937,30.4742,Max,29.9339,28.8535,Min,Mean,0,30.13995
77,SRR23143779,27.4341,28.9277,30.4213,Max,29.6745,28.1809,Min,Mean,0,30.13995
78,SRR23143779,26.7019,28.804,30.9061,Max,29.855,27.753,Min,Mean,2,30.13995
79,SRR23143779,28.0251,28.9936,29.962,Max,29.4778,28.5093,Min,Mean,-2,30.13995
80,SRR23143779,28.4166,29.2039,29.9912,Max,29.5976,28.8102,Min,Mean,3,30.13995
81,SRR23143779,28.4125,29.2012,29.9899,Max,29.5955,28.8069,Min,Mean,-3,30.13995
82,SRR23143779,28.8739,29.3054,29.737,Max,29.5212,29.0897,Min,Mean,1,30.13995
83,SRR23143779,29.2212,29.3805,29.5398,Max,29.4601,29.3008,Min,Mean,1,30.13995
84,SRR23143779,28.7758,29.3388,29.9017,Max,29.6202,29.0573,Min,Mean,1,30.13995
85,SRR23143779,28.9344,29.3614,29.7885,Max,29.575,29.1479,Min,Mean,0,30.13995
86,SRR23143779,29.0493,29.3095,29.5697,Max,29.4396,29.1794,Min,Mean,-3,30.13995
87,SRR23143779,28.8704,29.2122,29.554,Max,29.3831,29.0413,Min,Mean,0,30.13995
88,SRR23143779,28.5924,29.2513,29.9101,Max,29.5807,28.9219,Min,Mean,1,30.13995
89,SRR23143779,28.8153,29.1065,29.3977,Max,29.2521,28.9609,Min,Mean,-1,30.13995
90,SRR23143779,28.7849,29.3213,29.8577,Max,29.5895,29.0531,Min,Mean,0,30.13995
91,SRR23143779,28.7556,28.9867,29.2178,Max,29.1023,28.8712,Min,Mean,24,30.13995
92,SRR23143779,28.9412,28.9643,28.9873,Max,28.9758,28.9527,Min,Mean,-24,30.13995
93,SRR23143779,28.7991,28.8293,28.8594,Max,28.8444,28.8142,Min,Mean,6110,30.13995
94,SRR23143779,28.7114,28.9262,29.1409,Max,29.0336,28.8188,Min,Mean,-6110,30.13995
95,SRR23143779,28.6731,28.8711,29.069,Max,28.97,28.7721,Min,Mean,0,30.13995
96,SRR23143779,28.6483,28.8417,29.0352,Max,28.9384,28.745,Min,Mean,3,30.13995
97,SRR23143779,28.6465,28.802,28.9576,Max,28.8798,28.7243,Min,Mean,-3,30.13995
98,SRR23143779,28.5197,28.7084,28.8971,Max,28.8027,28.614,Min,Mean,0,30.13995
99,SRR23143779,28.0587,28.6295,29.2004,Max,28.9149,28.3441,Min,Mean,1,30.13995
100,SRR23143779,27.5496,28.421,29.2924,Max,28.8567,27.9853,Min,Mean,-1,30.13995
101,SRR23143779,26.1458,27.9222,29.6987,Max,28.8105,27.034,Min,Mean,0,30.13995
102,SRR23143779,24.61,27.3145,30.0191,Max,28.6668,25.9623,Min,Mean,0,30.13995
103,SRR23143779,23.4585,27.0108,30.5632,Max,28.787,25.2347,Min,Mean,2,30.13995
104,SRR23143779,23.0682,26.6754,30.2826,Max,28.479,24.8718,Min,Mean,1,30.13995
105,SRR23143779,23.5719,26.6479,29.724,Max,28.1859,25.1099,Min,Mean,-3,30.13995
106,SRR23143779,24.5585,26.5329,28.5072,Max,27.5201,25.5457,Min,Mean,0,30.13995
107,SRR23143779,26.2732,26.5276,26.7821,Max,26.6548,26.4004,Min,Mean,0,30.13995
108,SRR23143779,26.0866,26.6568,27.2271,Max,26.942,26.3717,Min,Mean,0,30.13995
109,SRR23143779,26.201,27.0121,27.8231,Max,27.4176,26.6065,Min,Mean,0,30.13995
110,SRR23143779,26.8204,27.4952,28.1699,Max,27.8325,27.1578,Min,Mean,4,30.13995
111,SRR23143779,27.3769,27.6909,28.005,Max,27.848,27.5339,Min,Mean,2,30.13995
112,SRR23143779,27.8145,27.8895,27.9645,Max,27.927,27.852,Min,Mean,-6,30.13995
113,SRR23143779,27.5544,28.0732,28.5919,Max,28.3326,27.8138,Min,Mean,0,30.13995
114,SRR23143779,27.1607,28.1226,29.0844,Max,28.6035,27.6416,Min,Mean,1,30.13995
115,SRR23143779,27.081,28.0826,29.0842,Max,28.5834,27.5818,Min,Mean,-1,30.13995
116,SRR23143779,27.3622,28.1522,28.9422,Max,28.5472,27.7572,Min,Mean,0,30.13995
117,SRR23143779,27.4376,28.1333,28.8289,Max,28.4811,27.7855,Min,Mean,0,30.13995
118,SRR23143779,27.8494,28.1101,28.3707,Max,28.2404,27.9797,Min,Mean,0,30.13995
119,SRR23143779,27.9232,28.2405,28.5579,Max,28.3992,28.0819,Min,Mean,0,30.13995
120,SRR23143779,28.1615,28.4829,28.8044,Max,28.6437,28.3222,Min,Mean,0,30.13995
121,SRR23143779,28.2077,28.4194,28.6311,Max,28.5252,28.3135,Min,Mean,32,30.13995
122,SRR23143779,28.2699,28.6468,29.0237,Max,28.8352,28.4583,Min,Mean,-32,30.13995
123,SRR23143779,28.1972,28.6703,29.1435,Max,28.9069,28.4338,Min,Mean,0,30.13995
124,SRR23143779,28.2461,28.7092,29.1722,Max,28.9407,28.4776,Min,Mean,0,30.13995
125,SRR23143779,28.2807,28.7359,29.1912,Max,28.9635,28.5083,Min,Mean,2750,30.13995
126,SRR23143779,28.3465,28.583,28.8196,Max,28.7013,28.4648,Min,Mean,-2750,30.13995
127,SRR23143779,28.2143,28.8505,29.4867,Max,29.1686,28.5324,Min,Mean,0,30.13995
128,SRR23143779,28.4222,28.7268,29.0313,Max,28.8791,28.5745,Min,Mean,1,30.13995
129,SRR23143779,28.4239,28.8202,29.2165,Max,29.0183,28.622,Min,Mean,0,30.13995
130,SRR23143779,28.7486,28.878,29.0075,Max,28.9427,28.8133,Min,Mean,-1,30.13995
131,SRR23143779,28.8592,28.9702,29.0812,Max,29.0257,28.9147,Min,Mean,5,30.13995
132,SRR23143779,28.8898,28.9996,29.1094,Max,29.0545,28.9447,Min,Mean,-4,30.13995
133,SRR23143779,28.9284,29.048,29.1677,Max,29.1079,28.9882,Min,Mean,0,30.13995
134,SRR23143779,28.9399,29.0947,29.2494,Max,29.1721,29.0173,Min,Mean,7,30.13995
135,SRR23143779,29.06,29.1793,29.2985,Max,29.2389,29.1196,Min,Mean,-7,30.13995
136,SRR23143779,28.998,29.2874,29.5767,Max,29.432,29.1427,Min,Mean,4,30.13995
137,SRR23143779,29.2297,29.2317,29.2337,Max,29.2327,29.2307,Min,Mean,-4,30.13995
138,SRR23143779,29.0201,29.2719,29.5237,Max,29.3978,29.146,Min,Mean,-1,30.13995
139,SRR23143779,29.1156,29.2457,29.3758,Max,29.3107,29.1807,Min,Mean,0,30.13995
140,SRR23143779,29.1706,29.2736,29.3766,Max,29.3251,29.2221,Min,Mean,5,30.13995
