pos,SRR,low_mean,mean,high_mean,2,max,min,3,1,num_reads
68,SRR23143795,30.0351,30.838,31.6409,Max,31.2394,30.4366,Min,Mean,0
69,SRR23143795,29.9264,30.5445,31.1627,Max,30.8536,30.2355,Min,Mean,0
70,SRR23143795,30.1063,30.7346,31.3629,Max,31.0488,30.4205,Min,Mean,0
71,SRR23143795,29.8147,30.3816,30.9484,Max,30.665,30.0981,Min,Mean,0
72,SRR23143795,29.9594,30.6645,31.3696,Max,31.0171,30.312,Min,Mean,0
73,SRR23143795,29.8166,30.2123,30.6081,Max,30.4102,30.0145,Min,Mean,0
74,SRR23143795,29.8649,30.4877,31.1105,Max,30.7991,30.1763,Min,Mean,0
75,SRR23143795,29.7472,30.1025,30.4578,Max,30.2802,29.9249,Min,Mean,0
76,SRR23143795,30.0625,30.2129,30.3632,Max,30.288,30.1377,Min,Mean,0
77,SRR23143795,29.764,29.767,29.77,Max,29.7685,29.7655,Min,Mean,0
78,SRR23143795,29.5089,29.9644,30.4199,Max,30.1922,29.7367,Min,Mean,0
79,SRR23143795,29.1419,29.4858,29.8298,Max,29.6578,29.3139,Min,Mean,0
80,SRR23143795,29.0916,29.6977,30.3038,Max,30.0008,29.3947,Min,Mean,0
81,SRR23143795,28.4364,29.2015,29.9666,Max,29.584,28.8189,Min,Mean,0
82,SRR23143795,28.7226,29.479,30.2354,Max,29.8572,29.1008,Min,Mean,0
83,SRR23143795,28.1687,29.0176,29.8665,Max,29.4421,28.5931,Min,Mean,0
84,SRR23143795,27.8968,29.1695,30.4423,Max,29.8059,28.5332,Min,Mean,0
85,SRR23143795,27.6249,28.7767,29.9285,Max,29.3526,28.2008,Min,Mean,0
86,SRR23143795,27.6438,29.0014,30.359,Max,29.6802,28.3226,Min,Mean,0
87,SRR23143795,27.1959,28.5132,29.8305,Max,29.1718,27.8545,Min,Mean,0
88,SRR23143795,26.8526,28.6976,30.5425,Max,29.62,27.7751,Min,Mean,0
89,SRR23143795,26.8286,28.326,29.8235,Max,29.0748,27.5773,Min,Mean,0
90,SRR23143795,26.6864,28.7326,30.7787,Max,29.7556,27.7095,Min,Mean,0
91,SRR23143795,26.3651,28.1189,29.8728,Max,28.9959,27.242,Min,Mean,16
92,SRR23143795,26.349,28.3322,30.3154,Max,29.3238,27.3406,Min,Mean,-16
93,SRR23143795,26.0663,27.8563,29.6463,Max,28.7513,26.9613,Min,Mean,9947
94,SRR23143795,25.8184,28.1622,30.5059,Max,29.334,26.9903,Min,Mean,-9947
95,SRR23143795,25.6988,27.8252,29.9515,Max,28.8884,26.762,Min,Mean,0
96,SRR23143795,25.7774,28.0616,30.3458,Max,29.2037,26.9195,Min,Mean,0
97,SRR23143795,25.5368,27.674,29.8112,Max,28.7426,26.6054,Min,Mean,0
98,SRR23143795,25.3699,27.7808,30.1918,Max,28.9863,26.5753,Min,Mean,0
99,SRR23143795,25.3944,27.5255,29.6566,Max,28.591,26.46,Min,Mean,0
100,SRR23143795,25.216,27.7614,30.3068,Max,29.0341,26.4887,Min,Mean,0
101,SRR23143795,25.195,27.3637,29.5324,Max,28.448,26.2794,Min,Mean,0
102,SRR23143795,24.94,27.5852,30.2304,Max,28.9078,26.2626,Min,Mean,0
103,SRR23143795,24.8487,27.2231,29.5975,Max,28.4103,26.0359,Min,Mean,0
104,SRR23143795,24.4892,27.3463,30.2033,Max,28.7748,25.9177,Min,Mean,0
105,SRR23143795,24.5703,26.9826,29.3948,Max,28.1887,25.7764,Min,Mean,0
106,SRR23143795,24.6219,27.1434,29.6648,Max,28.4041,25.8826,Min,Mean,0
107,SRR23143795,25.1815,26.921,28.6606,Max,27.7908,26.0513,Min,Mean,0
108,SRR23143795,25.1132,27.0592,29.0051,Max,28.0322,26.0862,Min,Mean,0
109,SRR23143795,25.5379,26.9766,28.4154,Max,27.696,26.2573,Min,Mean,0
110,SRR23143795,25.4895,27.3375,29.1854,Max,28.2614,26.4135,Min,Mean,0
111,SRR23143795,25.8419,27.1642,28.4864,Max,27.8253,26.503,Min,Mean,0
112,SRR23143795,25.5485,27.4618,29.3751,Max,28.4184,26.5052,Min,Mean,0
113,SRR23143795,25.9544,27.2937,28.6331,Max,27.9634,26.6241,Min,Mean,0
114,SRR23143795,25.607,27.5479,29.4889,Max,28.5184,26.5775,Min,Mean,0
115,SRR23143795,25.6727,27.2767,28.8808,Max,28.0787,26.4747,Min,Mean,0
116,SRR23143795,25.4617,27.4652,29.4686,Max,28.4669,26.4634,Min,Mean,0
117,SRR23143795,25.6913,27.24,28.7888,Max,28.0144,26.4657,Min,Mean,0
118,SRR23143795,25.4652,27.3148,29.1645,Max,28.2397,26.39,Min,Mean,0
119,SRR23143795,25.7306,27.1827,28.6348,Max,27.9087,26.4567,Min,Mean,0
120,SRR23143795,25.6329,27.4483,29.2636,Max,28.356,26.5406,Min,Mean,0
121,SRR23143795,26.0044,27.2927,28.5809,Max,27.9368,26.6485,Min,Mean,24
122,SRR23143795,25.823,27.5622,29.3014,Max,28.4318,26.6926,Min,Mean,-24
123,SRR23143795,26.141,27.4687,28.7964,Max,28.1326,26.8049,Min,Mean,0
124,SRR23143795,25.9884,27.614,29.2395,Max,28.4267,26.8012,Min,Mean,0
125,SRR23143795,26.3129,27.5116,28.7102,Max,28.1109,26.9122,Min,Mean,4585
126,SRR23143795,26.1837,27.5511,28.9184,Max,28.2347,26.8674,Min,Mean,-4585
127,SRR23143795,26.2484,27.5493,28.8502,Max,28.1997,26.8988,Min,Mean,0
128,SRR23143795,25.9873,27.5308,29.0742,Max,28.3025,26.7591,Min,Mean,0
129,SRR23143795,26.1503,27.4823,28.8142,Max,28.1483,26.8163,Min,Mean,0
130,SRR23143795,25.9778,27.6307,29.2836,Max,28.4571,26.8042,Min,Mean,0
131,SRR23143795,26.3375,27.5453,28.753,Max,28.1491,26.9414,Min,Mean,0
132,SRR23143795,26.1538,27.6685,29.1832,Max,28.4258,26.9111,Min,Mean,0
133,SRR23143795,26.4532,27.5727,28.6921,Max,28.1324,27.013,Min,Mean,0
134,SRR23143795,26.3069,27.7167,29.1265,Max,28.4216,27.0118,Min,Mean,0
135,SRR23143795,26.673,27.6665,28.6599,Max,28.1632,27.1697,Min,Mean,0
136,SRR23143795,26.6207,27.89,29.1594,Max,28.5247,27.2554,Min,Mean,0
137,SRR23143795,26.804,27.7405,28.677,Max,28.2087,27.2723,Min,Mean,0
138,SRR23143795,26.6462,27.9012,29.1563,Max,28.5287,27.2737,Min,Mean,0
139,SRR23143795,26.7851,27.747,28.7088,Max,28.2279,27.266,Min,Mean,0
140,SRR23143795,26.6654,27.8427,29.0199,Max,28.4313,27.254,Min,Mean,0
141,SRR23143795,26.8031,27.7435,28.6839,Max,28.2137,27.2733,Min,Mean,0
142,SRR23143795,26.7671,27.8805,28.994,Max,28.4372,27.3238,Min,Mean,0
143,SRR23143795,26.8948,27.8027,28.7107,Max,28.2567,27.3488,Min,Mean,4788
144,SRR23143795,26.8693,27.9449,29.0205,Max,28.4827,27.4071,Min,Mean,-4788
145,SRR23143795,27.0817,27.891,28.7004,Max,28.2957,27.4863,Min,Mean,10272
146,SRR23143795,26.9931,28.0111,29.0291,Max,28.5201,27.5021,Min,Mean,-10272
147,SRR23143795,27.1096,28.0007,28.8918,Max,28.4463,27.5551,Min,Mean,0
148,SRR23143795,27.0655,28.093,29.1206,Max,28.6068,27.5793,Min,Mean,0
149,SRR23143795,27.1179,28.0037,28.8896,Max,28.4467,27.5608,Min,Mean,0
150,SRR23143795,26.8615,27.8151,28.7687,Max,28.2919,27.3383,Min,Mean,1412348
